timestamp,measurement,payload
2025-08-09 09:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 45878.933333333334, ""max_total_power"": 54208.0, ""min_total_power"": 41824.0, ""phase_imbalance_percent"": 45.62268230589494, ""avg_power_l1"": 17826.133333333335, ""avg_power_l2"": 10849.066666666668, ""avg_power_l3"": 17203.733333333334, ""avg_power_factor"": 0.723, ""avg_voltage_l1"": 236.61666666666667, ""avg_voltage_l2"": 236.76333333333335, ""avg_voltage_l3"": 236.06, ""voltage_stability_cv"": 0.2199191624379386, ""peak_events_count"": 0.0, ""avg_neutral_current"": 134.71999999999997, ""max_neutral_current"": 172.8, ""power_trend_percent"": -5.013068829166943, ""avg_reactive_power"": 43184.53333333333, ""reactive_to_active_ratio"": 94.12715204073329, ""load_variability_cv"": 6.291596416759986, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99333333333333, ""frequency_deviation"": 0.006666666666667709}"
2025-08-09 09:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 44435.2, ""max_total_power"": 47840.0, ""min_total_power"": 42672.0, ""phase_imbalance_percent"": 38.153535935474565, ""avg_power_l1"": 16972.266666666666, ""avg_power_l2"": 11321.066666666668, ""avg_power_l3"": 16141.866666666667, ""avg_power_factor"": 0.7110000000000001, ""avg_voltage_l1"": 237.13, ""avg_voltage_l2"": 237.48000000000002, ""avg_voltage_l3"": 236.58, ""voltage_stability_cv"": 0.2371992921388384, ""peak_events_count"": 0.0, ""avg_neutral_current"": 138.45333333333332, ""max_neutral_current"": 155.20000000000002, ""power_trend_percent"": 4.377575044143614, ""avg_reactive_power"": 43414.933333333334, ""reactive_to_active_ratio"": 97.70392241586251, ""load_variability_cv"": 2.978160104118804, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-09 09:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 45624.53333333333, ""max_total_power"": 48192.0, ""min_total_power"": 42336.0, ""phase_imbalance_percent"": 47.29385359923316, ""avg_power_l1"": 17655.466666666667, ""avg_power_l2"": 10462.933333333332, ""avg_power_l3"": 17506.133333333335, ""avg_power_factor"": 0.7136666666666666, ""avg_voltage_l1"": 237.22666666666674, ""avg_voltage_l2"": 237.26999999999995, ""avg_voltage_l3"": 236.70333333333332, ""voltage_stability_cv"": 0.1501276469633207, ""peak_events_count"": 0.0, ""avg_neutral_current"": 132.74666666666667, ""max_neutral_current"": 150.4, ""power_trend_percent"": -3.3581062482796553, ""avg_reactive_power"": 44442.666666666664, ""reactive_to_active_ratio"": 97.40958081032427, ""load_variability_cv"": 3.23307995600127, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-09 10:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 45936.53333333333, ""max_total_power"": 48160.0, ""min_total_power"": 42672.0, ""phase_imbalance_percent"": 48.76641395084233, ""avg_power_l1"": 15917.866666666667, ""avg_power_l2"": 11275.733333333334, ""avg_power_l3"": 18742.933333333334, ""avg_power_factor"": 0.6586666666666667, ""avg_voltage_l1"": 236.51333333333335, ""avg_voltage_l2"": 236.73666666666662, ""avg_voltage_l3"": 236.2, ""voltage_stability_cv"": 0.21484665533088165, ""peak_events_count"": 0.0, ""avg_neutral_current"": 128.58666666666667, ""max_neutral_current"": 147.20000000000002, ""power_trend_percent"": 3.252090123281838, ""avg_reactive_power"": 51868.8, ""reactive_to_active_ratio"": 112.91404952920551, ""load_variability_cv"": 2.788846523549058, ""anomaly_score"": 2.0, ""avg_frequency"": 49.96333333333334, ""frequency_deviation"": 0.03666666666666174}"
2025-08-09 10:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 47012.26666666667, ""max_total_power"": 50032.0, ""min_total_power"": 43360.0, ""phase_imbalance_percent"": 59.32068793392929, ""avg_power_l1"": 15817.6, ""avg_power_l2"": 10949.333333333334, ""avg_power_l3"": 20245.333333333332, ""avg_power_factor"": 0.6586666666666666, ""avg_voltage_l1"": 236.61999999999998, ""avg_voltage_l2"": 236.96666666666667, ""avg_voltage_l3"": 236.41333333333333, ""voltage_stability_cv"": 0.13212438760066017, ""peak_events_count"": 0.0, ""avg_neutral_current"": 123.67999999999999, ""max_neutral_current"": 144.0, ""power_trend_percent"": 0.9383193045398033, ""avg_reactive_power"": 53057.6, ""reactive_to_active_ratio"": 112.85905522530288, ""load_variability_cv"": 3.735158216614223, ""anomaly_score"": 2.0, ""avg_frequency"": 49.96333333333334, ""frequency_deviation"": 0.03666666666666174}"
2025-08-09 10:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 46343.46666666667, ""max_total_power"": 49872.0, ""min_total_power"": 43104.0, ""phase_imbalance_percent"": 32.74334246323106, ""avg_power_l1"": 16594.133333333335, ""avg_power_l2"": 12345.6, ""avg_power_l3"": 17403.733333333334, ""avg_power_factor"": 0.6606666666666666, ""avg_voltage_l1"": 236.77333333333334, ""avg_voltage_l2"": 237.07, ""avg_voltage_l3"": 236.4866666666667, ""voltage_stability_cv"": 0.1813498458729757, ""peak_events_count"": 0.0, ""avg_neutral_current"": 143.84, ""max_neutral_current"": 179.20000000000002, ""power_trend_percent"": -1.651609260304903, ""avg_reactive_power"": 52118.4, ""reactive_to_active_ratio"": 112.46115957373353, ""load_variability_cv"": 3.470077698500281, ""anomaly_score"": 2.0, ""avg_frequency"": 49.986666666666665, ""frequency_deviation"": 0.013333333333335418}"
2025-08-09 10:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 44580.26666666667, ""max_total_power"": 48592.0, ""min_total_power"": 41744.0, ""phase_imbalance_percent"": 59.85787433602909, ""avg_power_l1"": 18744.533333333333, ""avg_power_l2"": 9849.6, ""avg_power_l3"": 15986.133333333333, ""avg_power_factor"": 0.7146666666666666, ""avg_voltage_l1"": 237.63000000000002, ""avg_voltage_l2"": 237.8166666666667, ""avg_voltage_l3"": 237.28333333333333, ""voltage_stability_cv"": 0.21661436354855645, ""peak_events_count"": 0.0, ""avg_neutral_current"": 145.33333333333337, ""max_neutral_current"": 172.8, ""power_trend_percent"": -7.373527373527381, ""avg_reactive_power"": 43038.4, ""reactive_to_active_ratio"": 96.54136957458009, ""load_variability_cv"": 4.646556740177736, ""anomaly_score"": 1.0, ""avg_frequency"": 49.983333333333334, ""frequency_deviation"": 0.01666666666666572}"
2025-08-09 11:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 47180.8, ""max_total_power"": 50192.0, ""min_total_power"": 44256.0, ""phase_imbalance_percent"": 24.593054801953336, ""avg_power_l1"": 15050.666666666666, ""avg_power_l2"": 14131.2, ""avg_power_l3"": 17998.933333333334, ""avg_power_factor"": 0.6423333333333333, ""avg_voltage_l1"": 238.28000000000003, ""avg_voltage_l2"": 238.41, ""avg_voltage_l3"": 238.09666666666672, ""voltage_stability_cv"": 0.1528020333490916, ""peak_events_count"": 0.0, ""avg_neutral_current"": 144.48, ""max_neutral_current"": 172.8, ""power_trend_percent"": -1.2551714466026132, ""avg_reactive_power"": 55534.933333333334, ""reactive_to_active_ratio"": 117.70663772834146, ""load_variability_cv"": 3.8894741288314125, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99333333333333, ""frequency_deviation"": 0.006666666666667709}"
2025-08-09 11:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 46740.8, ""max_total_power"": 49856.0, ""min_total_power"": 45024.0, ""phase_imbalance_percent"": 53.86642932940813, ""avg_power_l1"": 17237.866666666665, ""avg_power_l2"": 10555.2, ""avg_power_l3"": 18947.733333333334, ""avg_power_factor"": 0.6406666666666666, ""avg_voltage_l1"": 238.22333333333336, ""avg_voltage_l2"": 238.64333333333335, ""avg_voltage_l3"": 238.01000000000002, ""voltage_stability_cv"": 0.16792877359106617, ""peak_events_count"": 0.0, ""avg_neutral_current"": 138.4, ""max_neutral_current"": 156.8, ""power_trend_percent"": -5.201209889531819, ""avg_reactive_power"": 55182.933333333334, ""reactive_to_active_ratio"": 118.06159358276567, ""load_variability_cv"": 2.8830685744339943, ""anomaly_score"": 2.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
2025-08-09 11:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 47595.2, ""max_total_power"": 50592.0, ""min_total_power"": 44064.0, ""phase_imbalance_percent"": 30.957743638013923, ""avg_power_l1"": 15844.266666666666, ""avg_power_l2"": 13419.733333333334, ""avg_power_l3"": 18331.2, ""avg_power_factor"": 0.6383333333333333, ""avg_voltage_l1"": 238.43, ""avg_voltage_l2"": 238.94, ""avg_voltage_l3"": 238.19666666666672, ""voltage_stability_cv"": 0.13884693267124415, ""peak_events_count"": 0.0, ""avg_neutral_current"": 145.33333333333334, ""max_neutral_current"": 190.4, ""power_trend_percent"": -0.8521970705725669, ""avg_reactive_power"": 56684.8, ""reactive_to_active_ratio"": 119.09772414024945, ""load_variability_cv"": 3.381864348555759, ""anomaly_score"": 2.0, ""avg_frequency"": 49.96333333333334, ""frequency_deviation"": 0.03666666666666174}"
2025-08-09 11:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 45939.73333333333, ""max_total_power"": 48448.0, ""min_total_power"": 43872.0, ""phase_imbalance_percent"": 40.048991722488594, ""avg_power_l1"": 16627.2, ""avg_power_l2"": 11589.866666666667, ""avg_power_l3"": 17722.666666666668, ""avg_power_factor"": 0.6560000000000001, ""avg_voltage_l1"": 238.66333333333333, ""avg_voltage_l2"": 238.96000000000004, ""avg_voltage_l3"": 238.35999999999999, ""voltage_stability_cv"": 0.19147098865603093, ""peak_events_count"": 0.0, ""avg_neutral_current"": 138.3466666666667, ""max_neutral_current"": 155.20000000000002, ""power_trend_percent"": -4.511379752819609, ""avg_reactive_power"": 52308.8, ""reactive_to_active_ratio"": 113.86396089949733, ""load_variability_cv"": 3.2257519170626567, ""anomaly_score"": 2.0, ""avg_frequency"": 49.99, ""frequency_deviation"": 0.00999999999999801}"
2025-08-09 12:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 45336.0, ""max_total_power"": 48624.0, ""min_total_power"": 41248.0, ""phase_imbalance_percent"": 30.513499205929058, ""avg_power_l1"": 17300.8, ""avg_power_l2"": 12689.6, ""avg_power_l3"": 15345.6, ""avg_power_factor"": 0.695, ""avg_voltage_l1"": 238.78333333333333, ""avg_voltage_l2"": 239.1933333333333, ""avg_voltage_l3"": 238.5966666666667, ""voltage_stability_cv"": 0.12998228561765895, ""peak_events_count"": 0.0, ""avg_neutral_current"": 151.2, ""max_neutral_current"": 185.6, ""power_trend_percent"": -9.780033840947548, ""avg_reactive_power"": 46364.8, ""reactive_to_active_ratio"": 102.26927827774837, ""load_variability_cv"": 4.266475697632977, ""anomaly_score"": 2.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-09 12:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 47402.666666666664, ""max_total_power"": 50656.0, ""min_total_power"": 44128.0, ""phase_imbalance_percent"": 32.61588658865887, ""avg_power_l1"": 16724.8, ""avg_power_l2"": 12762.133333333333, ""avg_power_l3"": 17915.733333333334, ""avg_power_factor"": 0.6456666666666666, ""avg_voltage_l1"": 238.82000000000002, ""avg_voltage_l2"": 239.15333333333328, ""avg_voltage_l3"": 238.59, ""voltage_stability_cv"": 0.16760563719471347, ""peak_events_count"": 0.0, ""avg_neutral_current"": 146.39999999999998, ""max_neutral_current"": 174.4, ""power_trend_percent"": 0.4834921950545656, ""avg_reactive_power"": 55353.066666666666, ""reactive_to_active_ratio"": 116.77205220522053, ""load_variability_cv"": 3.873632669542585, ""anomaly_score"": 2.0, ""avg_frequency"": 49.983333333333334, ""frequency_deviation"": 0.01666666666666572}"
2025-08-09 12:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 46073.066666666666, ""max_total_power"": 49168.0, ""min_total_power"": 44320.0, ""phase_imbalance_percent"": 40.69709562781436, ""avg_power_l1"": 15600.0, ""avg_power_l2"": 12111.466666666667, ""avg_power_l3"": 18361.6, ""avg_power_factor"": 0.639, ""avg_voltage_l1"": 238.6833333333333, ""avg_voltage_l2"": 239.06666666666666, ""avg_voltage_l3"": 238.41666666666666, ""voltage_stability_cv"": 0.21357536413291567, ""peak_events_count"": 0.0, ""avg_neutral_current"": 133.28, ""max_neutral_current"": 148.8, ""power_trend_percent"": 0.0424598400679454, ""avg_reactive_power"": 54838.933333333334, ""reactive_to_active_ratio"": 119.02601085811524, ""load_variability_cv"": 3.1601606492965226, ""anomaly_score"": 2.0, ""avg_frequency"": 49.97666666666668, ""frequency_deviation"": 0.023333333333319217}"
2025-08-09 12:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 47878.933333333334, ""max_total_power"": 50112.0, ""min_total_power"": 44768.0, ""phase_imbalance_percent"": 38.898109676628835, ""avg_power_l1"": 16029.333333333334, ""avg_power_l2"": 12820.8, ""avg_power_l3"": 19028.8, ""avg_power_factor"": 0.6396666666666668, ""avg_voltage_l1"": 238.52333333333337, ""avg_voltage_l2"": 238.91, ""avg_voltage_l3"": 238.30333333333337, ""voltage_stability_cv"": 0.18002979092872246, ""peak_events_count"": 0.0, ""avg_neutral_current"": 137.44, ""max_neutral_current"": 153.6, ""power_trend_percent"": -6.333442946399208, ""avg_reactive_power"": 57005.86666666667, ""reactive_to_active_ratio"": 119.06252436701459, ""load_variability_cv"": 3.119219503742318, ""anomaly_score"": 2.0, ""avg_frequency"": 49.99000000000001, ""frequency_deviation"": 0.009999999999990905}"
2025-08-09 13:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 46686.4, ""max_total_power"": 49360.0, ""min_total_power"": 45104.0, ""phase_imbalance_percent"": 34.37746324411392, ""avg_power_l1"": 15075.2, ""avg_power_l2"": 13130.666666666666, ""avg_power_l3"": 18480.533333333333, ""avg_power_factor"": 0.6453333333333332, ""avg_voltage_l1"": 238.67, ""avg_voltage_l2"": 239.15999999999997, ""avg_voltage_l3"": 238.42999999999998, ""voltage_stability_cv"": 0.1691579173022188, ""peak_events_count"": 0.0, ""avg_neutral_current"": 133.22666666666666, ""max_neutral_current"": 155.20000000000002, ""power_trend_percent"": 6.595804589610027, ""avg_reactive_power"": 54643.73333333333, ""reactive_to_active_ratio"": 117.04422130070714, ""load_variability_cv"": 2.6194260521096626, ""anomaly_score"": 2.0, ""avg_frequency"": 49.98333333333335, ""frequency_deviation"": 0.01666666666665151}"
2025-08-09 13:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 46482.666666666664, ""max_total_power"": 49664.0, ""min_total_power"": 43248.0, ""phase_imbalance_percent"": 42.15592909184786, ""avg_power_l1"": 15733.333333333334, ""avg_power_l2"": 12108.8, ""avg_power_l3"": 18640.533333333333, ""avg_power_factor"": 0.6546666666666664, ""avg_voltage_l1"": 238.82999999999996, ""avg_voltage_l2"": 239.23000000000002, ""avg_voltage_l3"": 238.64666666666662, ""voltage_stability_cv"": 0.15772642207530307, ""peak_events_count"": 0.0, ""avg_neutral_current"": 131.25333333333336, ""max_neutral_current"": 152.0, ""power_trend_percent"": 4.930286042834548, ""avg_reactive_power"": 53099.2, ""reactive_to_active_ratio"": 114.23440995926796, ""load_variability_cv"": 4.615448033393656, ""anomaly_score"": 2.0, ""avg_frequency"": 49.980000000000004, ""frequency_deviation"": 0.01999999999999602}"
2025-08-09 13:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 46521.066666666666, ""max_total_power"": 49632.0, ""min_total_power"": 44912.0, ""phase_imbalance_percent"": 36.01637107776263, ""avg_power_l1"": 15821.333333333334, ""avg_power_l2"": 12557.333333333334, ""avg_power_l3"": 18142.4, ""avg_power_factor"": 0.6479999999999999, ""avg_voltage_l1"": 238.51333333333335, ""avg_voltage_l2"": 239.00666666666666, ""avg_voltage_l3"": 238.39666666666668, ""voltage_stability_cv"": 0.15666639982274053, ""peak_events_count"": 0.0, ""avg_neutral_current"": 136.58666666666664, ""max_neutral_current"": 161.6, ""power_trend_percent"": -1.5225250278086826, ""avg_reactive_power"": 54097.6, ""reactive_to_active_ratio"": 116.2862416453621, ""load_variability_cv"": 2.650959407616852, ""anomaly_score"": 2.0, ""avg_frequency"": 49.95666666666668, ""frequency_deviation"": 0.043333333333322344}"
2025-08-09 13:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 47553.6, ""max_total_power"": 51008.0, ""min_total_power"": 43920.0, ""phase_imbalance_percent"": 34.433565492412775, ""avg_power_l1"": 16367.466666666667, ""avg_power_l2"": 12864.0, ""avg_power_l3"": 18322.133333333335, ""avg_power_factor"": 0.6453333333333333, ""avg_voltage_l1"": 238.72666666666663, ""avg_voltage_l2"": 239.03333333333333, ""avg_voltage_l3"": 238.48999999999998, ""voltage_stability_cv"": 0.22487766788397587, ""peak_events_count"": 0.0, ""avg_neutral_current"": 142.45333333333335, ""max_neutral_current"": 184.0, ""power_trend_percent"": 11.218040792875597, ""avg_reactive_power"": 55566.4, ""reactive_to_active_ratio"": 116.85003869317991, ""load_variability_cv"": 4.134617328591577, ""anomaly_score"": 2.0, ""avg_frequency"": 49.95000000000002, ""frequency_deviation"": 0.04999999999998295}"
2025-08-09 14:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 46477.333333333336, ""max_total_power"": 48624.0, ""min_total_power"": 44528.0, ""phase_imbalance_percent"": 33.09312066096735, ""avg_power_l1"": 15193.6, ""avg_power_l2"": 13078.4, ""avg_power_l3"": 18205.333333333332, ""avg_power_factor"": 0.6389999999999998, ""avg_voltage_l1"": 238.67666666666665, ""avg_voltage_l2"": 238.95666666666665, ""avg_voltage_l3"": 238.38333333333335, ""voltage_stability_cv"": 0.14925674307377212, ""peak_events_count"": 0.0, ""avg_neutral_current"": 135.20000000000002, ""max_neutral_current"": 164.8, ""power_trend_percent"": -2.4969631529221217, ""avg_reactive_power"": 55232.53333333333, ""reactive_to_active_ratio"": 118.83756956796144, ""load_variability_cv"": 2.177047481845708, ""anomaly_score"": 2.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
2025-08-09 14:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 46688.53333333333, ""max_total_power"": 50128.0, ""min_total_power"": 44336.0, ""phase_imbalance_percent"": 36.96667847065945, ""avg_power_l1"": 16167.466666666667, ""avg_power_l2"": 12384.0, ""avg_power_l3"": 18137.066666666666, ""avg_power_factor"": 0.653, ""avg_voltage_l1"": 238.4033333333333, ""avg_voltage_l2"": 238.8066666666667, ""avg_voltage_l3"": 238.1933333333333, ""voltage_stability_cv"": 0.13564639034657316, ""peak_events_count"": 0.0, ""avg_neutral_current"": 137.92000000000002, ""max_neutral_current"": 163.20000000000002, ""power_trend_percent"": -2.9937766131673795, ""avg_reactive_power"": 53530.13333333333, ""reactive_to_active_ratio"": 114.65370512102899, ""load_variability_cv"": 3.5035416021057837, ""anomaly_score"": 2.0, ""avg_frequency"": 49.95000000000002, ""frequency_deviation"": 0.04999999999998295}"
2025-08-09 14:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 45770.666666666664, ""max_total_power"": 47456.0, ""min_total_power"": 43504.0, ""phase_imbalance_percent"": 41.95525518527149, ""avg_power_l1"": 16115.2, ""avg_power_l2"": 11627.2, ""avg_power_l3"": 18028.266666666666, ""avg_power_factor"": 0.6500000000000001, ""avg_voltage_l1"": 238.61999999999998, ""avg_voltage_l2"": 239.26333333333335, ""avg_voltage_l3"": 238.52333333333334, ""voltage_stability_cv"": 0.1808467546110237, ""peak_events_count"": 0.0, ""avg_neutral_current"": 135.30666666666667, ""max_neutral_current"": 155.20000000000002, ""power_trend_percent"": 0.2852769273587468, ""avg_reactive_power"": 52980.8, ""reactive_to_active_ratio"": 115.75273828944303, ""load_variability_cv"": 2.265564367911086, ""anomaly_score"": 2.0, ""avg_frequency"": 49.94666666666669, ""frequency_deviation"": 0.05333333333331325}"
